,url_length,n_result,slash_count,dot_count,.edu,.com,.gov,.net,.org,.other,alexa_rank,keyword_in_netloc,keyword_in_path,keyword_in_title,keyword_in_description,labels,urls,titles,descriptions
521,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt2310332/,the hobbit the battle of the five armies 2014  imdb  wwwimdbcom  title,rating   7410  497756
522,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=ZSzeFFsKEt4,the hobbit the battle of the five armies  official teaser trailer hd  wwwyoutubecom  watch,duration   204  posted   jul 28 2014
523,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=iVAgTiBrrDA,the hobbit the battle of the five armies  official main trailer hd  wwwyoutubecom  watch,duration   234  posted   nov 6 2014
524,73.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/the_hobbit_the_battle_of_the_five_armies,the hobbit the battle of the five armies  rotten tomatoes  wwwrottentomatoescom  thehobbitthebattleofthefivearmies,rating   59  265
525,94.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/122917-the-hobbit-the-battle-of-the-five-armies?language=en-US,the hobbit the battle of the five armies 2014  the movie database  wwwthemoviedborg  movie  122917thehobbitthebattleofthefive,jan 6 2018    immediately after the events of the desolation of smaug bilbo and the dwarves try to defend erebors mountain of treasure from others who
526,62.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Hobbit-Battle-Five-Armies/dp/B00R2LTNL2,watch the hobbit the battle of the five armies  prime video  wwwamazoncom  hobbitbattlefivearmies,rating   48  23829
527,99.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,549001.0,0.0,1.0,1.0,1.0,0,https://www.tolkiensociety.org/blog/2014/12/who-are-the-armies-in-the-battle-of-five-armies-anyway/,who are the armies in the battle of five armies anyway  wwwtolkiensocietyorg  blog  201412  whoarethearmiesinthebattl,dec 27 2014    according to beneath the thunder forging a battle of five armies on the appendices part 12 the five armies refer to men elves dwarves the
528,44.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,https://www.netflix.com/jo-en/title/70305930,watch the hobbit the battle of the five armies  netflix  wwwnetflixcom  joen  title,the hobbit the battle of the five armies  bilbo and the dwarves come under a final attack as armies from across middleearth converge on the lonely mountain
529,68.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0,https://www.hbomax.com/feature/urn:hbo:feature:GXk2biwjpCDC3wwEAAAas,watch the hobbit the battle of the five armies  hbo max  wwwhbomaxcom  feature,stream the hobbit the battle of the five armies on hbo max the dwarves of erebor have reclaimed the vast wealth of their homeland but now must face the
530,72.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_At_World%27s_End,pirates of the caribbean at worlds end  wikipedia  enwikipediaorg  wiki  piratesofthecaribbeanatworldsend,pirates of the caribbean at worlds end is a 2007 american epic fantasy swashbuckler film directed by gore verbinski the third installment in the pirates  cast    production    release    reception
531,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0449088/,pirates of the caribbean at worlds end 2007  imdb  wwwimdbcom  title,rating   7110  617760
532,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=HKSZtp_OGHY,pirates of the caribbean at worlds end 2007 official trailer 1  wwwyoutubecom  watch,duration   236  posted   nov 14 2013
533,59.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_3,pirates of the caribbean at worlds end  rotten tomatoes  wwwrottentomatoescom  piratesofthecaribbean3,rating   44  228
534,90.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/285-pirates-of-the-caribbean-at-world-s-end?language=en-US,pirates of the caribbean at worlds end 2007  the movie database  wwwthemoviedborg  movie  285piratesofthecaribbeanatworldsend,captain barbossa long believed to be dead has come back to life and is headed to the edge of the earth with will turner and elizabeth swann
535,78.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Pirates-Caribbean-Worlds-Two-Disc-Limited/dp/B00005JPFX,pirates of the caribbean at worlds end  amazoncom  wwwamazoncom  piratescaribbeanworldstwodisclimited,rating   47  7477
536,68.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Pirates-Caribbean-At-Worlds-End/dp/B000U7WV1Y,pirates of the caribbean at worlds end  amazoncom  wwwamazoncom  piratescaribbeanatworldsend,rating   47  7440
537,51.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,0.0,1,https://www.boxofficemojo.com/release/rl4100490753/,pirates of the caribbean at worlds end  box office mojo  wwwboxofficemojocom  release,pirates of the caribbean at worlds end captain barbossa will turner and elizabeth swann must sail off the edge of the map navigate treachery and
538,73.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://disney.fandom.com/wiki/Pirates_of_the_Caribbean:_At_World%27s_End,pirates of the caribbean at worlds end  disney wiki  disneyfandomcom  wiki  piratesofthecaribbeanatworldsend,pirates of the caribbean at worlds end is a 2007 american fantasy comedy swashbuckler action film and is the third film in the pirates of the caribbean
539,31.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0,https://www.ebay.com/p/61864514,pirates of the caribbean at worlds end dvd 2007 2disc set   wwwebaycom  movies  tv  dvds  bluray discs,rating   46  124      229 to 450      in stock
540,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1170358/,the hobbit the desolation of smaug 2013  imdb  wwwimdbcom  title,rating   7810  625666
541,65.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug,the hobbit the desolation of smaug  wikipedia  enwikipediaorg  wiki  thehobbitthedesolationofsmaug,the hobbit the desolation of smaug is a 2013 epic highfantasy adventure film directed by peter jackson and produced by wingnut films in collaboration with  cast    production    release    reception
542,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=fnaojlfdUbs,the hobbit the desolation of smaug  official teaser trailer hd  wwwyoutubecom  watch,duration   209  posted   jun 11 2013
543,67.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/the_hobbit_the_desolation_of_smaug,the hobbit the desolation of smaug  rotten tomatoes  wwwrottentomatoescom  thehobbitthedesolationofsmaug,rating   74  251
544,75.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Hobbit-Desolation-Smaug-2-Disc-Special/dp/B00KXTMSNA,the hobbit the desolation of smaug 2disc special edition dvd  wwwamazoncom  hobbitdesolationsmaug2discspecial,rating   48  28604
545,64.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Hobbit-Desolation-Smaug-DVD/dp/B0095HHL1U,the hobbit the desolation of smaug dvd 2013  amazoncom  wwwamazoncom  hobbitdesolationsmaugdvd,rating   45  1947
546,73.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,https://www.themoviedb.org/movie/57158-the-hobbit-the-desolation-of-smaug,the hobbit the desolation of smaug 2013  the movie database  wwwthemoviedborg  movie  57158thehobbitthedesolationofsmaug,the dwarves bilbo and gandalf have successfully escaped the misty mountains and bilbo has gained the one ring they all continue their journey to get
547,66.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,146951.0,0.0,0.0,0.0,1.0,1,http://tolkiengateway.net/wiki/The_Hobbit:_The_Desolation_of_Smaug,the hobbit the desolation of smaug  tolkien gateway  tolkiengatewaynet  wiki  thehobbitthedesolationofsmaug,may 3 2021    it was released on 13 december 2013 in north america it was preceded by an unexpected journey in 2012 and followed by the battle of the five
548,73.0,8.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0,https://dvd.netflix.com/Movie/The-Hobbit-The-Desolation-of-Smaug/70281532,the hobbit the desolation of smaug  dvd netflix  dvdnetflixcom  movie  thehobbitthedesolationofsmaug,rating   40  463842
549,66.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6955.0,0.0,0.0,0.0,0.0,0,https://boardgamegeek.com/boardgame/151310/hobbit-desolation-smaug,the hobbit the desolation of smaug  board game  boardgamegeekcom  boardgame  hobbitdesolationsmaug,rating   6610  178
550,67.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers,the lord of the rings the two towers  wikipedia  enwikipediaorg  wiki  thelordoftheringsthetwotowers,the lord of the rings the two towers is a 2002 epic fantasy adventure film directed by peter jackson based on the second volume of j r r tolkiens the  the two towers soundtrack    shelob    battle of helms deep
551,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0167261/,the lord of the rings the two towers 2002  imdb  wwwimdbcom  title,rating   8710  1556685
552,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=LbfMDwc4azU,the lord of the rings the two towers 2002 official trailer 2  wwwyoutubecom  watch,duration   308  posted   may 14 2014
553,69.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_two_towers,the lord of the rings the two towers  rotten tomatoes  wwwrottentomatoescom  thelordoftheringsthetwotowers,rating   95  255
554,69.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Lord-Rings-Two-Towers-Widescreen/dp/B00005JKZV,the lord of the rings the two towers  amazoncom  wwwamazoncom  lordringstwotowerswidescreen,rating   49  24435
555,62.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0,https://www.amazon.com/Lord-Rings-Two-Towers-DVD/dp/B00LTQPAVI,the lord of the rings the two towers dvd 2002  amazoncom  wwwamazoncom  lordringstwotowersdvd,rating   42  96
556,72.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/lord-of-the-rings-the-two-towers-2002,lord of the rings the two towers movie review 2002  roger ebert  wwwrogerebertcom  reviews  lordoftheringsthetwotowers2002,dec 18 2002    with lord of the rings the two towers its clear that director peter jackson has tilted the balance decisively against the hobbits and in
557,87.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/121-the-lord-of-the-rings-the-two-towers?language=en-US,the lord of the rings the two towers 2002  the movie database  wwwthemoviedborg  movie  121thelordoftheringsthetwotowers,feb 17 2021    frodo and sam are trekking to mordor to destroy the one ring of power while gimli legolas and aragorn search for the orccaptured merry and
558,52.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,136778.0,0.0,0.0,1.0,0.0,0,https://www.filmsite.org/series-lordoftherings2.html,the lord of the rings the two towers 2002  filmsiteorg  wwwfilmsiteorg  serieslordoftherings2,during a skirmish frodo and sam were taken captive by soldiers of gondor as gollumsmeagol escaped during the retreat to helms deep aragorn was feared dead
559,66.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://lotr.fandom.com/wiki/The_Lord_of_the_Rings:_The_Two_Towers,the lord of the rings the two towers  the one wiki to rule   lotrfandomcom  wiki  thelordoftheringsthetwotowers,the lord of the rings the two towers is the second film in the lord of the rings film trilogy directed by peter jackson it is an adaptation of the book
560,78.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film),harry potter and the order of the phoenix film  wikipedia  enwikipediaorg  wiki  harrypotterandtheorderofthephoenix,harry potter and the order of the phoenix is a 2007 fantasy film directed by david yates and distributed by warner bros pictures  plot    differences from the book    production    release
561,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0373889/,harry potter and the order of the phoenix 2007  imdb  wwwimdbcom  title,rating   7510  539616
562,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=y6ZW7KXaXYk,harry potter and the order of the phoenix 2007 official trailer  wwwyoutubecom  watch,duration   214  posted   feb 10 2014
563,74.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/harry_potter_and_the_order_of_the_phoenix,harry potter and the order of the phoenix  rotten tomatoes  wwwrottentomatoescom  harrypotterandtheorderofthephoenix,rating   77  257
564,74.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Harry-Potter-Order-Phoenix-Widescreen/dp/B000W7F5SS,harry potter and the order of the phoenix  amazon  wwwamazoncom  harrypotterorderphoenixwidescreen,rating   49  43960
565,84.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film),harry potter and the order of the phoenix film  harrypotterfandomcom  wiki  harrypotterandtheorderoftheph,duration   213  posted   jul 12 2007
566,70.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3944.0,0.0,0.0,0.0,0.0,0,https://letterboxd.com/film/harry-potter-and-the-order-of-the-phoenix/,harry potter and the order of the phoenix  letterboxd  letterboxdcom  film  harrypotterandtheorderofthephoenix,rating   36  329065
567,81.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,1.0,1.0,0,https://www.rogerebert.com/reviews/harry-potter-and-the-order-of-the-phoenix-2007,harry potter and the order of the phoenix movie review 2007  wwwrogerebertcom  reviews  harrypotterandtheorderofthephoeni,jul 9 2007    harry potter and the order of the phoenix still has much of the enchantment of the earlier films but harry no longer has as much joy his
568,92.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,1.0,1,http://www.themoviedb.org/movie/675-harry-potter-and-the-order-of-the-phoenix?language=en-US,harry potter and the order of the phoenix 2007  the movie   wwwthemoviedborg  movie  675harrypotterandtheorderoftheph,jul 11 2007    when umbridge refuses to teach practical defensive magic ron and hermione convince harry to secretly train a select group of students for the
569,51.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,0.0,1,https://www.boxofficemojo.com/release/rl1215006209/,harry potter and the order of the phoenix  box office mojo  wwwboxofficemojocom  release,harry potter and the order of the phoenix with their warning about lord voldemorts return scoffed at harry and dumbledore are targeted by the wizard
570,42.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Finding_Nemo,finding nemo  wikipedia  enwikipediaorg  wiki  findingnemo,finding nemo is a 2003 american computeranimated adventure film produced by pixar animation studios and released by walt disney pictures  finding nemo franchise    the video game    alexander gould    barracuda
571,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0266543/,finding nemo 2003  imdb  wwwimdbcom  title,rating   8110  989768
572,45.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/finding_nemo,finding nemo  rotten tomatoes  wwwrottentomatoescom  findingnemo,rating   99  269
573,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,https://www.youtube.com/watch?v=SPHfeNgogVs,finding nemo 3d trailer  youtube  wwwyoutubecom  watch,duration   153  posted   may 22 2012
574,43.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=9oQ628Seb9w,finding nemo 2003 trailer 1  movieclips classic trailers  wwwyoutubecom  watch,duration   203  posted   nov 8 2017
575,43.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1,https://disney.fandom.com/wiki/Finding_Nemo,finding nemo  disney wiki  fandom  disneyfandomcom  wiki  findingnemo,duration   213  posted   nov 6 2017
576,78.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Finding-Two-Disc-Collectors-Albert-Brooks/dp/B00005JM02,finding nemo  amazoncom  wwwamazoncom  findingtwodisccollectorsalbertbrooks,rating   48  18756
577,38.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6897.0,0.0,0.0,0.0,1.0,1,https://movies.disney.com/finding-nemo,finding nemo  disney movies  moviesdisneycom  findingnemo,finding nemo g may 30 2003 adventure animation comedy family nemo an adventurous young clownfish is unexpectedly taken from his great barrier reef
578,64.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33516.0,0.0,1.0,2.0,1.0,0,https://www.fredmeyer.com/p/finding-nemo-2003-dvd-/0078693621559,finding nemo 2003  dvd 1 each  fred meyer  wwwfredmeyercom    finding nemo 2003  dvd,shop for finding nemo 2003  dvd 1 each at fred meyer find quality electronics products to add to your shopping list or order online for delivery or
579,52.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/finding-nemo-2003,finding nemo movie review  film summary 2003  roger ebert  wwwrogerebertcom  reviews  findingnemo2003,may 30 2003    the movie takes place almost entirely under the sea in the world of colorful tropical fishthe flora and fauna of a shallow warmwater shelf
580,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0417741/,harry potter and the halfblood prince 2009  imdb  wwwimdbcom  title,rating   7610  503967
581,75.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film),harry potter and the halfblood prince film  wikipedia  enwikipediaorg  wiki  harrypotterandthehalfbloodprincefilm,harry potter and the halfblood prince is a 2009 fantasy film directed by david yates and distributed by warner bros pictures  jessie cave    millennium bridge london    rob knox
582,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=JYLdTuL9Wjw,harry potter and the half blood prince trailer 4  youtube  wwwyoutubecom  watch,duration   228  posted   jun 11 2009
583,43.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=sg81Lts5kYY,harry potter and the half blood prince 2009 official trailer  wwwyoutubecom  watch,duration   227  posted   feb 11 2014
584,71.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/harry_potter_and_the_half_blood_prince,harry potter and the halfblood prince  rotten tomatoes  wwwrottentomatoescom  harrypotterandthehalfbloodprince,rating   84  280
585,67.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Harry-Potter-Half-Blood-Prince/dp/B002RRWWQ4,watch harry potter and the half blood prince  prime video  amazon  wwwamazoncom  harrypotterhalfbloodprince,rating   49  44584
586,78.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,https://www.amazon.com/Harry-Potter-Half-Blood-Prince-Widescreen/dp/B002PMV9FG,harry potter and the halfblood prince  amazoncom  wwwamazoncom  harrypotterhalfbloodprincewidescreen,rating   49  44135
587,81.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://harrypotter.fandom.com/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film),harry potter and the halfblood prince film  harrypotterfandomcom  wiki  harrypotterandthehalfbloodprinc,harry potter and the halfblood prince is a britishamerican fantasy film based on the sixth novel by j k rowling released on 15 july 2009
588,71.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18136.0,0.0,0.0,0.0,0.0,0,https://moviesanywhere.com/movie/harry-potter-and-the-half-blood-prince,harry potter and the half blood prince  full movie  moviesanywherecom  movie  harrypotterandthehalfbloodprince,parents need to know that harry potter and the halfblood prince is extremely edgy for a pg movie  in all ways its very similar to the previous two movies
589,78.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,1.0,1.0,0,https://www.rogerebert.com/reviews/harry-potter-and-the-half-blood-prince-2009,harry potter and the halfblood prince movie review 2009  wwwrogerebertcom  reviews  harrypotterandthehalfbloodprince2,jul 12 2009    this is a good harry potter film not great it lacks the impact on the characters and plot than the great ones like goblet of fire or deathly
590,37.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Shrek_2,shrek 2  wikipedia  enwikipediaorg  wiki  shrek2,shrek 2 is a 2004 american computeranimated comedy film loosely based on the 1990 picture book shrek by william steig directed by andrew adamson
591,37.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt0298148/,shrek 2 2004  imdb  wwwimdbcom  title,rating   7210  439208
592,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,https://www.youtube.com/watch?v=A_HjMIjzyMU,shrek 2 2004  i need a hero scene 710  movieclips  youtube  wwwyoutubecom  watch,duration   422  posted   may 15 2019
593,40.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1,https://www.rottentomatoes.com/m/shrek_2,shrek 2  rotten tomatoes  wwwrottentomatoescom  shrek2,rating   89  237
594,37.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1,https://shrek.fandom.com/wiki/Shrek_2,shrek 2  wikishrek  shrekfandomcom  wiki  shrek2,shrek 2 is a 2004 american computeranimated fantasy comedy film produced by dreamworks animation and directed by andrew adamson kelly asbury
595,41.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,170448.0,0.0,0.0,0.0,1.0,0,https://www.dreamworks.com/movies/shrek-2,shrek 2  official site  dreamworks  wwwdreamworkscom  movies  shrek2,shrek 2 on bluray dvd  digital  2004 93 minutes shrek 2 gallery 1 shrek 2 gallery 2 shrek 2 gallery 3 shrek 2 gallery 4
596,66.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0,https://www.amazon.com/Shrek-2-Widescreen-Mike-Myers/dp/B00005JMQZ,shrek 2  amazoncom  wwwamazoncom  shrek2widescreenmikemyers,amazoncom shrek 2 widescreen edition  mike myers eddie murphy  november 5 2004  shrek 2  shrek dvd  shrek the third total price
597,47.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9615.0,0.0,1.0,2.0,1.0,0,https://www.rogerebert.com/reviews/shrek-2-2004,shrek 2 movie review  film summary 2004  roger ebert  wwwrogerebertcom  reviews  shrek22004,may 18 2004    shrek 2 is bright lively and entertaining but its no shrek maybe its too much to expect lightning to strike twice
598,71.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,1.0,0,https://www.hulu.com/movie/shrek-2-8ec43e87-4517-416b-bed6-450298bec227,watch shrek 2 streaming online  hulu free trial  wwwhulucom  shrek28ec43e874517416bbed6450298bec227,start your free trial to watch shrek 2 and other popular tv shows and movies including new releases classics  pg  action family  movie 2004
599,58.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4154.0,0.0,0.0,1.0,0.0,1,http://www.themoviedb.org/movie/809-shrek-2?language=en-US,shrek 2 2004  the movie database tmdb  wwwthemoviedborg  movie  809shrek2,shrek fiona and donkey set off to far far away to meet fionas mother and father but not everyone is happy shrek and the king find it hard to get along
600,37.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,1,https://www.imdb.com/title/tt1727824/,bohemian rhapsody 2018  imdb  wwwimdbcom  title,rating   7910  493573
601,54.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1,https://en.wikipedia.org/wiki/Bohemian_Rhapsody_(film),bohemian rhapsody film  wikipedia  enwikipediaorg  wiki  bohemianrhapsodyfilm,bohemian rhapsody is a 2018 biographical musical drama film directed by bryan singer from a screenplay by anthony mccarten and produced by graham king and  list of accolades received by    gwilym lee    jim beach    aaron mccusker
602,43.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,https://www.youtube.com/watch?v=mP0VHJYFOAU,bohemian rhapsody  official trailer hd  20th century fox  wwwyoutubecom  watch,duration   231  posted   jul 17 2018
